title,date,morphs,tokens
"오세훈 ""연이은 아파트 부실공사 시민 불안…100% 입증 시스템 갖춰야""",2023-07-19 12:14:14,구역 아이파크 영상 동참 오세훈 서울 개발 부실시공 최근 있다 공사장 관리 ㄴ데 박지혜 기자 기자 오세훈 최근 주차장 붕괴 서울 강동구 공사장 관리 ㄴ데 서울 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 최근 있다 공사장 건설사 ㄴ다 이어 방법 라면서 면적 층수 제한 공사장 공사장 건축법 세부 슬래브배근 공종 콘크리트 뜯어보 영상 모든 에서 영상 시행착오 있다 아울러 법률 건설사 라며 절차 관련 관리 관리 부실시공 영상 내년 관리 계획 관리 부실시공 확대 국토부 서울 부실시공 오세훈 최근 있다 공사장 관리 ㄴ데 박지혜 기자,구역 아이파크 영상 동참 오세훈 서울 개발 부실시공 공사장 관리 박지혜 기자 기자 오세훈 주차장 붕괴 서울 강동구 공사장 관리 서울 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 공사장 건설사 방법 라면서 면적 층수 제한 공사장 공사장 건축법 세부 슬래브배근 공종 콘크리트 뜯어보 영상 모든 영상 시행착오 아울러 법률 건설사 라며 절차 관리 관리 부실시공 영상 내년 관리 계획 관리 부실시공 확대 국토부 서울 부실시공 오세훈 공사장 관리 박지혜 기자
"40년 전 부실공사가 아직도…오세훈 ""전공정 동영상 찍자"" 제안",2023-07-19 13:20:40,오세훈 서울시장 구역 오세훈 제안 서울 구역 개발 사건 구역 현대산업개발 시민 ㄴ다 제안 확대 건축법 개정 국토 교통부 긴밀히 추진 다만 매뉴얼 면적 전부 충분히 강조 불신 안고 에서 모든 똑같이 이루어지 첫걸음 다고 서울 공사장 점검 사흘 에서 이루어지 ㄴ다 하지 탐사기 탐지 콘크리트 계획,오세훈 서울시장 구역 오세훈 제안 서울 구역 개발 사건 구역 현대산업개발 시민 제안 확대 건축법 개정 국토 교통부 긴밀히 추진 다만 매뉴얼 면적 전부 충분히 강조 불신 안고 모든 똑같이 이루어지 첫걸음 다고 서울 공사장 점검 사흘 이루어지 하지 탐사기 탐지 콘크리트 계획
"오세훈, HDC·GS 건설현장 점검 “모든 공종 동영상 촬영해야”",2023-07-19 13:48:04,서울 뉴스 박지혜 기자 오세훈 서울시장 서울 개발 부실시공 최근 있다 공사장 관리 ㄴ데 서울시장 서울 개발 현대산업개발 컨소시엄 ㄴ다 붕괴 지하 주차장 사고 진행 건설사 ㄴ다 ㄴ다 관련 관리 영상 계획 교통부 계획 건설사 에서 다고 게을리 건설업 ㄴ다 매뉴얼 면적 구분 전부 한편 구역 입지 최고 가구 조합장 조합원 부실시공 불안,서울 뉴스 박지혜 기자 오세훈 서울시장 서울 개발 부실시공 공사장 관리 서울시장 서울 개발 현대산업개발 컨소시엄 붕괴 지하 주차장 사고 진행 건설사 관리 영상 계획 교통부 계획 건설사 다고 게을리 건설업 매뉴얼 면적 구분 전부 한편 구역 입지 최고 가구 조합장 조합원 부실시공 불안
"오세훈 ""모든 공정 동영상 기록·관리…100% 입증 가능 시스템 갖춰야""(종합)",2023-07-19 13:50:28,구역 아이파크 화답 오세훈 서울시장 서울 개발 부실시공 최근 있다 공사장 관리 ㄴ데 박지혜 기자 기자 오세훈 최근 주차장 붕괴 서울 강동구 모든 ㄴ다 강조 공사장 관리 ㄴ데 서울 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 최근 있다 는지 공사장 건설사 ㄴ다 이어 방법 라면서 면적 층수 제한 공사장 아울러 지자체 공사장 건축법 세부 슬래브배근 공종 콘크리트 뜯어보 영상 모든 에서 영상 시행착오 있다 아울러 법률 건설사 라며 절차 아파트 공사장 개소 공사장 개소 개소 점검 ㄴ다 구역 구조물 전달 에서 콘크리트 아울러 관련 관리 관리 부실시공 영상 내년 관리 계획 관리 부실시공 확대 국토부 오세훈 서울시장 서울 개발 부실시공 박지혜 기자,구역 아이파크 화답 오세훈 서울시장 서울 개발 부실시공 공사장 관리 박지혜 기자 기자 오세훈 주차장 붕괴 서울 강동구 모든 강조 공사장 관리 서울 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 는지 공사장 건설사 방법 라면서 면적 층수 제한 공사장 아울러 지자체 공사장 건축법 세부 슬래브배근 공종 콘크리트 뜯어보 영상 모든 영상 시행착오 아울러 법률 건설사 라며 절차 아파트 공사장 개소 공사장 개소 개소 점검 구역 구조물 전달 콘크리트 아울러 관리 관리 부실시공 영상 내년 관리 계획 관리 부실시공 확대 국토부 오세훈 서울시장 서울 개발 부실시공 박지혜 기자
"오세훈 ""민간 공사장도 공사현장 과정 촬영…국민 불안 불식해야""",2023-07-19 13:59:01,구역 최근 불안 불신 건설사 동영상 시스템 필요 이데일리 개스 일련 인해 개정 에서 서울시 ㄴ다 오세훈 서울시장 구역 개발 사진 오세훈 개발 최근 붕괴 지하 주차장 사고 결정 최근 공사장 진행 라면서 건설사 어야 ㄴ다 공사장 건축법 세부 슬래브배근 촬영 역시 콘크리트 엑스레이 내부 확인 법률 이어 확대 넘어가 많이 불안 밖에 이루어지 ㄴ다 구조물 전달 ㄴ데 계산서 있다 자치구 안전 전문가 개소 계획 투입 일반 투입 점검 ㄴ다 점검 콘크리트 압축강도 관리 확인 품질 조합장 개발 으로 정신 라고 ㄴ다,구역 불안 불신 건설사 동영상 시스템 필요 이데일리 개스 일련 인해 개정 서울시 오세훈 서울시장 구역 개발 사진 오세훈 개발 붕괴 지하 주차장 사고 결정 공사장 진행 라면서 건설사 어야 공사장 건축법 세부 슬래브배근 촬영 콘크리트 엑스레이 내부 확인 법률 확대 넘어가 불안 밖에 이루어지 구조물 전달 계산서 자치구 안전 전문가 개소 계획 투입 일반 투입 점검 점검 콘크리트 압축강도 관리 확인 품질 조합장 개발 정신 라고
"[뉴스1 PICK]오세훈 ""순살자이·통뼈캐슬 시민 불안… 건설사에 전공정 동영상 촬영 제안""",2023-07-19 14:11:15,시스템 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 기자 서울 뉴스 박지혜 기자 오세훈 최근 주차장 붕괴 서울 강동구 관련 제안 공사장 관리 ㄴ데 서울 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 최근 있다 공사장 건설사 ㄴ다 부실시공 박지혜 기자 서울 부실시공 박지혜 기자 서울 부실시공 박지혜 기자 서울 부실시공 박지혜 기자 서울 시공 부실시공 박지혜 기자,시스템 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 오세훈 서울시장 서울 개발 부실시공 박지혜 기자 서울 뉴스 박지혜 기자 오세훈 주차장 붕괴 서울 강동구 제안 공사장 관리 서울 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 공사장 건설사 부실시공 박지혜 기자 서울 부실시공 박지혜 기자 서울 부실시공 박지혜 기자 서울 부실시공 박지혜 기자 서울 시공 부실시공 박지혜 기자
???,???,,
"오세훈 서울시장 ""잇딴 부실시공으로 시민 불안…입증시스템 갖춰야""",2023-07-19 14:46:01,동대문구 오세훈 시장 시스템 만들 어야 ㄴ다 강조 현대산업개발 컨소시엄 동대문구 에서 붕괴 결정 동대문구 철근 탐사기 철근 구역 올해 최고 아이파크 으로 공사장 최근 사고 서울 강동구 부실시공 있다 공사장 에서 관리 ㄴ데 공종 콘크리트 뜯어보 영상 이어 법률 건설사 동영상 관리 제도 교통부 내용 건축법 공정 소비자 어야 ㄴ다 는지 강조,동대문구 오세훈 시장 시스템 만들 어야 강조 현대산업개발 컨소시엄 동대문구 붕괴 결정 동대문구 철근 탐사기 철근 구역 올해 최고 아이파크 공사장 사고 서울 강동구 부실시공 공사장 관리 공종 콘크리트 뜯어보 영상 법률 건설사 동영상 관리 제도 교통부 내용 건축법 공정 소비자 어야 는지 강조
오세훈 “부실공사로 모든 현장 불신 가득…동영상 기록 필수”,2023-07-19 15:04:01,구역 개발 더니 책임자 ㄴ다 오세훈 서울시장 개발 서울 개발 구역 현대산업개발 컨소시엄 구조물 제안 공정 절차 별도 보장 소비자 라고 그러면서 에서 는지 회사 지자체 공사장 건축법 세부 촬영 슬래브배근 콘크리트 뜯어보 엑스레이 영상 자리 영상 시행착오 모든 이러 화답 ㄴ다 관련 관리 영상 내년 관리,구역 개발 더니 책임자 오세훈 서울시장 개발 서울 개발 구역 현대산업개발 컨소시엄 구조물 제안 공정 절차 별도 보장 소비자 라고 그러면서 는지 회사 지자체 공사장 건축법 세부 촬영 슬래브배근 콘크리트 뜯어보 엑스레이 영상 자리 영상 시행착오 모든 이러 화답 관리 영상 내년 관리
오세훈 “시민불안에 통뼈캐슬 등 브랜드 희화화”…“공사 전과정 동영상 촬영해야”,2023-07-19 15:08:01,오세훈 서울시장 사진 오세훈 제안 주차장 침수 피해 점검 현대산업개발 가구 계획 에서 불안 있다 동영상 ㄴ다 아파트 부실시공 품질 안전 개소 이루어지 책임자 동영상 ㄴ다 국토부 개정 마지막 있다 면서 최근 방법 에서 ㄴ다 모든 화답,오세훈 서울시장 사진 오세훈 제안 주차장 침수 피해 점검 현대산업개발 가구 계획 불안 동영상 아파트 부실시공 품질 안전 개소 이루어지 책임자 동영상 국토부 개정 마지막 면서 방법 모든 화답
"오세훈 ""부실공사 횡행에 국민들 불안…공사현장 동영상 기록 의무화해야""",2023-07-19 15:20:01,이문동 서울 이문동 구역 개발 서울경제 ㅂ니다 서울 이문동 구역 개발 오세훈 같이 동영상 붕괴 공사장 공사장 일반 공사장 점검 구역 구조물 회사 제시 주요 인해 ㄴ다 별도 보장 ㄴ다 강조 관리 제도 내년 계획 동영상 다중 배치 교통부 긴밀히 부실시공 추진 개정 절차,이문동 서울 이문동 구역 개발 서울경제 서울 이문동 구역 개발 오세훈 같이 동영상 붕괴 공사장 공사장 일반 공사장 점검 구역 구조물 회사 제시 주요 인해 별도 보장 강조 관리 제도 내년 계획 동영상 다중 배치 교통부 긴밀히 부실시공 추진 개정 절차
GS건설 광주 신축 아파트 무단 설계 변경 혐의 검찰 송치,2023-07-19 15:46:01,광주시 콘크리트 아파트 수사 시공사 아파트 뉴시스 아파트 수사 시공사 수사 착수 계획 바꾸 애초 기로 콘크리트 설치 콘크리트 대구 지법 항소심 근거 아파트 ㄴ다 교통부 ㄴ다 근거 다만 조작 세부 제외 계획 아니하 즉시 ㄴ다 명시 허위 는다는 경찰 변호사 범인 있다,광주시 콘크리트 아파트 수사 시공사 아파트 뉴시스 아파트 수사 시공사 수사 착수 계획 바꾸 애초 기로 콘크리트 설치 콘크리트 대구 지법 항소심 근거 아파트 교통부 근거 다만 조작 세부 제외 계획 아니하 즉시 명시 허위 는다는 경찰 변호사 범인
"옛 선인재단 통학로·인천대 제물포캠퍼스, ‘셉티드 사업’ 착수",2023-07-19 15:53:01,허종 만원 기업 사례 전경 기자 인천대 허종 국회의원 미추홀 경찰서 인천대 만원 포스코 만원 만원 투입 만원 ㄴ다 개선 으로 파크 ㄴ다 운동장 범죄 국유지 인화 여중 회전교차로 차량 로고젝터 설치 ㄴ다 허종 사업 공직자 기업 대표 학교 안전 ㄴ다,허종 만원 기업 사례 전경 기자 인천대 허종 국회의원 미추홀 경찰서 인천대 만원 포스코 만원 만원 투입 만원 개선 파크 운동장 범죄 국유지 인화 여중 회전교차로 차량 로고젝터 설치 허종 사업 공직자 기업 대표 학교 안전
[배터리단지 최종장] ④ 김병욱 의원 “국내 최대 양극재 생산지 포항이 답” [소부장박대리],2023-07-19 16:10:01,국회의원 국민 국회의원 디지털 데일리 김도현 전지 원료 인프라 김병욱 국민 국회의원 디지털 인터뷰 에서 상주 작년 지자체 지난해 국회 위원 보호 관련 기업 인프라 적합 밝히 투자 인프라 다는 강력히 에서 원료 조달 최근 국가 포스코 역시 포스코퓨처엠을 단위 물론 에서 국내 생산량 에서 황산 국산 글로벌 기업 계획 차지 연간 만토 산업 전후 기업 자동차 전지 국가 보태 이라고 조원 부가가치 일자리 만들 자는 ㄴ다 ㄴ데 차세대 신청 있다 당초 울산 인프라 결합 별도,국회의원 국민 국회의원 디지털 데일리 김도현 전지 원료 인프라 김병욱 국민 국회의원 디지털 인터뷰 상주 작년 지자체 지난해 국회 위원 보호 기업 인프라 적합 투자 인프라 강력히 원료 조달 국가 포스코 포스코퓨처엠을 단위 물론 국내 생산량 황산 국산 글로벌 기업 계획 차지 연간 만토 산업 전후 기업 자동차 전지 국가 보태 이라고 조원 부가가치 일자리 만들 자는 차세대 신청 당초 울산 인프라 결합 별도
"오세훈 부실공사와 전쟁 선포…""건설현장 불신, 영상 기록해야""",2023-07-19 16:47:19,시공 서울시장 서울 개발 부실시공 박지혜 기자 서울 뉴스 전준우 기자 오세훈 최근 주차장 붕괴 서울 강동구 탈락 발생 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 최근 있다 그러면서 다고 지하 주차장 붕괴 안고 에서 에서 박지혜 기자 공사장 다중 슬래브 이상 내년 관리 관리 영상 시행착오 있다 치르 ㄴ다는 있다,시공 서울시장 서울 개발 부실시공 박지혜 기자 서울 뉴스 전준우 기자 오세훈 주차장 붕괴 서울 강동구 탈락 발생 개발 구역 현대산업개발 컨소시엄 가구 아이파크 붕괴 지하 주차장 결정 그러면서 다고 지하 주차장 붕괴 안고 박지혜 기자 공사장 다중 슬래브 이상 내년 관리 관리 영상 시행착오 치르 ㄴ다는
"허종식 의원 ""옛 선인재단 통학로·인천대 제물포캠, 셉티드 사업 착수""",2023-07-19 17:09:03,인천대 캠퍼스 ㄴ다 더불어민주당 허종 미추홀 경찰서 간담회 선인 인천대 만원 포스코 만원 만원 투입 만원 ㄴ다 통제 으로 파크 ㄴ다 허종 더불어민주당 미추홀 경찰서 허종 운동장 조도 조도 범죄 석호 포스코 마스코트 국유지 인화 여중 회전교차로 차량 로고젝터 계획 의원 사업 기업 대표 학교 인천대 안전 ㄴ다,인천대 캠퍼스 더불어민주당 허종 미추홀 경찰서 간담회 선인 인천대 만원 포스코 만원 만원 투입 만원 통제 파크 허종 더불어민주당 미추홀 경찰서 허종 운동장 조도 조도 범죄 석호 포스코 마스코트 국유지 인화 여중 회전교차로 차량 로고젝터 계획 의원 사업 기업 대표 학교 인천대 안전
"서울시, 민간건설사에 ‘공사 녹화감시’ 공문…오세훈 “부실공사와 전쟁”",2023-07-19 17:17:04,서울 개발 인터뷰 아파트 지하 주차장 붕괴 에서 잇따르 부실시공 인하 불안 오세훈 상황 초심 돌아가 부실시공 ㄴ다 이어 사진 제한 교통부 개정 건축법 추가 내년 구역 시공사 현대산업개발 현대산업개발 붕괴 아파트 붕괴 시공사 주차장 아파트 시공사 시공 내년 호응 아서 으로 있다,서울 개발 인터뷰 아파트 지하 주차장 붕괴 잇따르 부실시공 인하 불안 오세훈 상황 초심 돌아가 부실시공 사진 제한 교통부 개정 건축법 내년 구역 시공사 현대산업개발 현대산업개발 붕괴 아파트 붕괴 시공사 주차장 아파트 시공사 시공 내년 호응 아서
"동문건설(주), GS건설(주) 공동주택건설사업 지역업체 참여 협약 체결",2023-07-19 17:32:04,스포츠 서우 원주 이스트 원주 자이 센트로 아파트 공사비 시공사 장비 청원 자리 에서 공사비 당부 ㄴ다,스포츠 서우 원주 이스트 원주 자이 센트로 아파트 공사비 시공사 장비 청원 자리 공사비 당부
'순살자이' 오명 떨칠 수 있을까…83개 현장 점검에 명운 걸린 GS건설,2023-07-19 17:41:01,주차장 붕괴 아파트 붕괴 아파트 리버 파크 피해 발생 최근 서울 경자 에서 안전 관리 드리우 상황 콘크리트 교통부 무리 콘크리트 개정 콘크리트 콘크리트 조치 계획 경자 에서 구청 구청 섞이 콘크리트 건설 많이 굳히기 콘크리트 침수 피해 커뮤니티 서울 경기북부 대한민국 다섯 있다 비판 콘크리트 균열 부실시공 레미콘 ㄴ다지만 건물 관리 ㄴ다 잦아들 으로 ㄴ다 내용 라면서 밝히 에서 있다 건설 점검 상황 라면서 말씀 밝히 지난 아파트 신축 공사장 에서 붕괴 교통부 엇갈리 건설업 강도 부실시공 건설업 아파트 주차장 피해 이미지 들것 ㄴ다 한국 기업 건설 곤두박질치 아파트 가까이 연구원 수주 매수 에서 중립 에서,주차장 붕괴 아파트 붕괴 아파트 리버 파크 피해 발생 서울 경자 안전 관리 드리우 상황 콘크리트 교통부 무리 콘크리트 개정 콘크리트 콘크리트 조치 계획 경자 구청 구청 섞이 콘크리트 건설 굳히기 콘크리트 침수 피해 커뮤니티 서울 경기북부 대한민국 다섯 비판 콘크리트 균열 부실시공 레미콘 ㄴ다지만 건물 관리 잦아들 내용 라면서 건설 점검 상황 라면서 말씀 지난 아파트 신축 공사장 붕괴 교통부 엇갈리 건설업 강도 부실시공 건설업 아파트 주차장 피해 이미지 들것 한국 기업 건설 곤두박질치 아파트 가까이 연구원 수주 매수 중립
[포토뉴스]원주시 공동주택건설사업 지역업체 참여협약,2023-07-19 17:53:01,오후 상담실 에서 원주 이스트 아파트 시공사 원주 자이 아파트 시공사 공사비 인력 장비,상담실 원주 이스트 아파트 시공사 원주 자이 아파트 시공사 공사비 인력 장비
"""부실시공으로 시민 불안…100% 입증 시스템 갖춰야""",2023-07-19 18:00:07,서울시장 시스템 만들 어야 ㄴ다 강조 현대산업개발 동대문구 에서 결정 철근 철근 ㄴ다 하반기 전달 으로 공사장 최근 사고 서울 강동구 부실시공 희화 화해 있다 에서 관리 동참 이라고 동영상 관리 점검 확대 공정 어야 ㄴ다 자치 강조,서울시장 시스템 만들 어야 강조 현대산업개발 동대문구 결정 철근 철근 하반기 전달 공사장 사고 서울 강동구 부실시공 희화 화해 관리 동참 이라고 동영상 관리 점검 확대 공정 어야 자치 강조
건설노조 존재 이유 보여준 '순살 자이',2023-07-19 18:02:01,붕괴 노동조합 서로 뒤늦 누리꾼 부른다 무너지 ㄴ데 인터넷 커뮤니티 부터 아파트 요지 당시 사정 붕괴 다시금 ㄴ데 이야 그중 다고 이렇 에서 가다밥 노동자 아파트 무너지 에서 노동자 콘크리트 노동자 뼈대 에서 노동자 무너지 노동자 애초 만약 단계 단계 공사비 개발 철거 버스 사고 에서 원인 당초 해체 하도급 단계 다가오 에서 시민 노동조합 각지 에서 공사비 지형 고려 노동자 피해 노동자 교통부 아파트 주차장 지우 과연 ㄹ까 공기업 밝히 정몽규 에서 해체 작업자 노동자 상황 원희룡 주장 노동자 노동조합 화물연대 공통 노동자 다는 ㄴ다 이번 다는 목소리 노동조합,붕괴 노동조합 서로 뒤늦 누리꾼 부른다 무너지 인터넷 커뮤니티 부터 아파트 요지 당시 사정 붕괴 다시금 이야 그중 다고 이렇 가다밥 노동자 아파트 무너지 노동자 콘크리트 노동자 뼈대 노동자 무너지 노동자 애초 만약 단계 단계 공사비 개발 철거 버스 사고 원인 당초 해체 하도급 단계 다가오 시민 노동조합 각지 공사비 지형 고려 노동자 피해 노동자 교통부 아파트 주차장 지우 과연 ㄹ까 공기업 정몽규 해체 작업자 노동자 상황 원희룡 주장 노동자 노동조합 화물연대 공통 노동자 목소리 노동조합
"‘부실시공’ GS건설, 창사 이래 최대 위기",2023-07-19 22:02:03,유례없 아파트 지하 주차장 최근 인하 라는 붕괴 전망 아파트 지하 주차장 관련 밝히 시공 아파트 지하 주차장 가구 대보 사고 공정 가까이 입주 지하 주차장 지붕 교통부 단계 단계 총체 인하 으로 시공사 상태 에서 콘크리트 당시 입주 계획 철거 밖에 시공사 공사비 공사비 입주 상반기 계획 자금 철거 나누 투입 이번 으로 ㄴ다 한국 기업 발생 에서 떨어지 수주 시공 지하 주차장 커뮤니티 보행 지하 주차장 전용 아파트 ㄴ다 피해 이미지 지하 주차장 지붕 붕괴 아파트 해당 아파트 지하 주차장 네티즌 자이 아니 고꾸라지 비교 주가 이베스트투자증권 만원 에서 으로 에서 한국 매수 에서 기존 내다보 김세련 이베스트투자증권 이번 조사 기업 이라고 분위기 조달 ㄴ다 가뜩이나 다는 보증 신인도 행정 부동산 있다 내다보 한국신용평가 부동산 상황 에서 자본 시장 있다 다는 대부분 사업 이루어지 최근 이미지 건설업 지자체 영업정지 행정 처분 처분 있다 당분간 밖에 신규 으로 ㄴ다 맥락 ㅂ니다,유례없 아파트 지하 주차장 인하 라는 붕괴 전망 아파트 지하 주차장 시공 아파트 지하 주차장 가구 대보 사고 공정 가까이 입주 지하 주차장 지붕 교통부 단계 단계 총체 인하 시공사 상태 콘크리트 당시 입주 계획 철거 밖에 시공사 공사비 공사비 입주 상반기 계획 자금 철거 나누 투입 한국 기업 발생 떨어지 수주 시공 지하 주차장 커뮤니티 보행 지하 주차장 전용 아파트 피해 이미지 지하 주차장 지붕 붕괴 아파트 해당 아파트 지하 주차장 네티즌 자이 아니 고꾸라지 비교 주가 이베스트투자증권 만원 한국 매수 기존 내다보 김세련 이베스트투자증권 조사 기업 이라고 분위기 조달 가뜩이나 보증 신인도 행정 부동산 내다보 한국신용평가 부동산 상황 자본 시장 대부분 사업 이루어지 이미지 건설업 지자체 영업정지 행정 처분 처분 당분간 밖에 신규 맥락
“민간건설사도 건설 동영상 기록해야”,2023-07-20 02:44:04,구역 강조 최근 주차장 국토부 관리 추진 개정 오세훈 ㄴ다 최근 아파트 지하 주차장 붕괴 부실시공 시민 최근 현대산업개발 구역 전달 콘크리트 스캐너 비교 관리 점검 관리 제도 계획 교통부 부실시공 추진 사진 다중 배치 개정 매뉴얼 마련 후진국 상황 초심 돌아가 부실시공 ㄴ다 에서 이어 자리 제안 화답 ㄴ다 구역 공사장 개소,구역 강조 주차장 국토부 관리 추진 개정 오세훈 아파트 지하 주차장 붕괴 부실시공 시민 현대산업개발 구역 전달 콘크리트 스캐너 비교 관리 점검 관리 제도 계획 교통부 부실시공 추진 사진 다중 배치 개정 매뉴얼 마련 후진국 상황 초심 돌아가 부실시공 자리 제안 화답 구역 공사장 개소
오세훈 ‘부실공사와 전쟁’… “민간도 공사현장 영상 남겨야”,2023-07-20 04:10:04,아파트 공사장 아파트 지하 주차장 붕괴 에서 잇따르 부실시공 인하 불안 오세훈 사진 초심 돌아가 부실시공 ㄴ다 이어 사진 제한 교통부 개정 건축법 추가 내년 구역 시공사 현대산업개발 현대산업개발 붕괴 아파트 붕괴 시공사 주차장 아파트 시공사 시공 내년,아파트 공사장 아파트 지하 주차장 붕괴 잇따르 부실시공 인하 불안 오세훈 사진 초심 돌아가 부실시공 사진 제한 교통부 개정 건축법 내년 구역 시공사 현대산업개발 현대산업개발 붕괴 아파트 붕괴 시공사 주차장 아파트 시공사 시공 내년
사고에 울고 재건에 웃고…옥석가리기 중요해진 건설株,2023-07-20 05:41:05,수주 실적 필요 이데일리 아파트 지하 주차장 사고 국내 전반 수주 지적 나오 아파트 건설 지수 거래 오르 지수 현대건설 대우건설 건설 지수 오르 기간 지수 상승 교통부 단계 조사 지수 내려앉 우크라이나 모멘텀 윤석열 대통령 시간 에서 인도 포괄 종전 우크라이나 문준 연구원 우크라이나 계획 혹은 초반 단계 지만 결정 기존 대우건설 밝히 현대건설 대우건설 수주 양호 동기 대우건설 증가 모멘텀 실적,수주 실적 필요 이데일리 아파트 지하 주차장 사고 국내 전반 수주 지적 나오 아파트 건설 지수 거래 오르 지수 현대건설 대우건설 건설 지수 오르 기간 지수 상승 교통부 단계 조사 지수 내려앉 우크라이나 모멘텀 윤석열 대통령 시간 인도 포괄 종전 우크라이나 문준 연구원 우크라이나 계획 혹은 초반 단계 지만 결정 기존 대우건설 현대건설 대우건설 수주 양호 동기 대우건설 증가 모멘텀 실적
"오세훈 시장 ""민간공사 영상 촬영해 기록 남겨야 해""",2023-07-20 05:48:00,오세훈 서울시장 개발 에서 관리 동참 최근 구역 개발 공사장 회사 어야 ㄴ다 부실시공 아파트 공사장 건축법 세부 교통부 이상인 슬래브콘크리트 일부 ㄴ다 콘크리트 엑스레이 법률 이어 확대 넘어가 많이 불안 밖에 안전 전문가 개소 계획 점검 투입 점검 철근 콘크리트 관리 ㄴ다,오세훈 서울시장 개발 관리 동참 구역 개발 공사장 회사 어야 부실시공 아파트 공사장 건축법 세부 교통부 이상인 슬래브콘크리트 일부 콘크리트 엑스레이 법률 확대 넘어가 불안 밖에 안전 전문가 개소 계획 점검 투입 점검 철근 콘크리트 관리
"23층 런던 호텔, 레고처럼 쌓아올린다…이상 기후 영향 최소화",2023-07-20 06:00:00,품질 자주 글로벌 고금리 수주 에서 이스트 전준우 런던 호텔 지하 콘크리트 진행 직접 에서 사전 운송 설치 공정 해결 기존 건물 콘크리트 콘크리트 에서 보니 에서 콘크리트 만큼 주목 해결 런던 에서 그룹 공장 에서 보니 품질 보장 ㄴ다 ㄴ데 해결 있다 줄이 콘크리트 작업 달리 철근 재활용 기존 훨씬 ㄴ데 인하 장기 경우 불거지 기존 사업 시공사 있다 기존 에서 빈번히 있다 이스트 콘크리트 전준우 정부 산업 권장 줄이 교통부 지난달 우크라이나 해외 개발 아직 단계 뒷받침 ㄴ데 무너지 ㄴ데 유지 업계 건설 영국 전준우 기자,품질 자주 글로벌 고금리 수주 이스트 전준우 런던 호텔 지하 콘크리트 진행 직접 사전 운송 설치 공정 해결 기존 건물 콘크리트 콘크리트 보니 콘크리트 만큼 주목 해결 런던 그룹 공장 보니 품질 보장 해결 줄이 콘크리트 작업 달리 철근 재활용 기존 훨씬 인하 장기 경우 불거지 기존 사업 시공사 기존 빈번히 이스트 콘크리트 전준우 정부 산업 권장 줄이 교통부 지난달 우크라이나 해외 개발 아직 단계 뒷받침 무너지 유지 업계 건설 영국 전준우 기자
GS건설 광주 상무센트럴자이 무단 설계변경 혐의 검찰 송치,2023-07-20 08:56:28,캠퍼스 아파트 시공사 강력범죄 수사 센트럴 지반 콘크리트 콘크리트 사실 경찰 교통부 ㄴ다 내용 천만 사전 센트럴 자이 청약 자릿수,캠퍼스 아파트 시공사 강력범죄 수사 센트럴 지반 콘크리트 콘크리트 사실 경찰 교통부 내용 천만 사전 센트럴 자이 청약 자릿수
"2분기 건설사 실적전망 희비…현대·대우 '맑음', GS '흐림'",2023-07-20 08:59:49,대우건설 전년 대비 아파트 여파 전환 프로젝트 서명식 교통부 서울 으로 총체 결정 전반 부동산 수주 대우건설 대우건설 수주 현대건설 대우건설 컨센서스 동기 상반기 국내 부진 사우디아라비아 에서 에서 이상 신규 수주 대우건설 동기 현대건설 해외 에서 베트남 개발 자체 리비아 에서 상반기 연간 주차장 붕괴 결정 재건축 하반기 증권사 으나 늘어나 지하 주차장 아파트 충당금 최근 추가 매출액 동기 으로 감소 법인 에서 부진 국내 돌리 수주 패키지 리비아 프로젝트 국내 건설사 프로젝트 우크라이나 관련 건설사 협약 인프라 신한 김선미 보고서 에서 현대건설 건설사 지만 프로젝트 중동 증액 에서,대우건설 전년 대비 아파트 여파 전환 프로젝트 서명식 교통부 서울 총체 결정 전반 부동산 수주 대우건설 대우건설 수주 현대건설 대우건설 컨센서스 동기 상반기 국내 부진 사우디아라비아 이상 신규 수주 대우건설 동기 현대건설 해외 베트남 개발 자체 리비아 상반기 연간 주차장 붕괴 결정 재건축 하반기 증권사 으나 늘어나 지하 주차장 아파트 충당금 매출액 동기 감소 법인 부진 국내 돌리 수주 패키지 리비아 프로젝트 국내 건설사 프로젝트 우크라이나 건설사 협약 인프라 신한 김선미 보고서 현대건설 건설사 지만 프로젝트 중동 증액
